time_s,e_lat,x_robot,y_robot,x_path,y_path,v_cmd,omega_cmd
3.4600001000000002,0.004639623525100591,1.695744687460857,0.004639623525100591,1.6958479239619808,0.0,0.5,0.03903148759031207
3.4610001,0.004622090768205836,1.6962443799687412,0.004622090768205836,1.6958479239619808,0.0,0.5,0.03899183345548872
3.4620001,0.004604577515066353,1.6967440731605745,0.004604577515066353,1.6958479239619808,0.0,0.5,0.03895221410873771
3.4630001000000004,0.004587083745893892,1.6972437670349017,0.004587083745893892,1.6958479239619808,0.0,0.5,0.03891262952986917
3.4640001000000002,0.004569609440917479,1.697743461590271,0.004569609440917479,1.6958479239619808,0.0,0.5,0.03887307969867956
3.4650001,0.004552154580383403,1.698243156825233,0.004552154580383403,1.6958479239619808,0.0,0.5,0.03883356459495793
3.4660001,0.004534719144555203,1.6987428527383417,0.004534719144555203,1.6958479239619808,0.0,0.5,0.03879408419847971
3.4670001000000004,0.0045173031137136655,1.6992425493281538,0.0045173031137136655,1.6958479239619808,0.0,0.5,0.038754638489011756
3.4680001000000003,0.004499906468156806,1.6997422465932288,0.004499906468156806,1.7033516758379188,0.0,0.5,0.03871522744631107
3.4690001,0.004482529188199869,1.7002419445321293,0.004482529188199869,1.7033516758379188,0.0,0.5,0.03867585105012246
3.4700001,0.004465171254175308,1.7007416431434206,0.004465171254175308,1.7033516758379188,0.0,0.5,0.038636509280182196
3.4710001000000004,0.004447832646432785,1.701241342425671,0.004447832646432785,1.7033516758379188,0.0,0.5,0.038597202116214396
3.4720001000000003,0.004430513345339155,1.7017410423774517,0.004430513345339155,1.7033516758379188,0.0,0.5,0.0385579295379348
3.4730001,0.004413213331278458,1.7022407429973367,0.004413213331278458,1.7033516758379188,0.0,0.5,0.03851869152504945
3.4740001,0.004395932584651907,1.7027404442839031,0.004395932584651907,1.7033516758379188,0.0,0.5,0.03847948805725242
3.4750001000000004,0.004378671085877883,1.7032401462357305,0.004378671085877883,1.7033516758379188,0.0,0.5,0.038440319114230646
