time_s,e_lat,x_robot,y_robot,x_path,y_path,v_cmd,omega_cmd
6.7150001,0.048600135237038766,3.1846345684777244,0.048600135237038766,3.1815907953976987,0.0,0.5,-0.06578755099578998
6.7160001000000005,0.05459015246332973,3.1813583775741248,0.05459015246332973,3.1815907953976987,0.0,0.5,-0.02781749707536793
6.717000100000001,0.047516326190726724,3.1779510114679344,0.047516326190726724,3.1815907953976987,0.0,0.5,-0.06589001948753209
6.7180001,0.04765697568931449,3.171308145324586,0.04765697568931449,3.1740870435217605,0.0,0.5,-0.05402335782261811
6.719000100000001,0.04578138511902374,3.1711860218991728,0.04578138511902374,3.1740870435217605,0.0,0.5,-0.09908254282726903
6.7200001,0.04973396919245853,3.1677812601946123,0.04973396919245853,3.1665832916458228,0.0,0.5,-0.10265400330724338
6.7210001,0.049821473994840985,3.176310532860519,0.049821473994840985,3.1740870435217605,0.0,0.5,-0.13243823802448867
6.722000100000001,0.04855149778821017,3.1838873515517716,0.04855149778821017,3.1815907953976987,0.0,0.5,-0.09884362049590878
6.7230001,0.045867469484665115,3.187365090220407,0.045867469484665115,3.1890945472736365,0.0,0.5,-0.0643616352399071
6.7240001000000005,0.04958341476446285,3.187167415590525,0.04958341476446285,3.1890945472736365,0.0,0.5,-0.04183121272249962
6.725000100000001,0.04888147320029755,3.179627959653169,0.04888147320029755,3.1815907953976987,0.0,0.5,-0.10596901037696968
6.7260001,0.04629960979710697,3.178401447642807,0.04629960979710697,3.1815907953976987,0.0,0.5,-0.07519599116535497
6.727000100000001,0.04982357677572806,3.181700520525429,0.04982357677572806,3.1815907953976987,0.0,0.5,-0.12439314138973187
6.7280001,0.0500423775781324,3.183892640851937,0.0500423775781324,3.1815907953976987,0.0,0.5,-0.1415266215257503
6.7290001,0.049229415990334466,3.184881637205941,0.049229415990334466,3.1815907953976987,0.0,0.5,-0.16703000168604135
6.730000100000001,0.04421653310298143,3.179043502720395,0.04421653310298143,3.1815907953976987,0.0,0.5,-0.12854401195035703
6.7310001,0.04481083900802778,3.1737162755596278,0.04481083900802778,3.1740870435217605,0.0,0.5,-0.1225250927341552
6.7320001000000005,0.04775411081560562,3.181492558831388,0.04775411081560562,3.1815907953976987,0.0,0.5,-0.1548503454922888
6.733000100000001,0.04506039656611821,3.1789922386564644,0.04506039656611821,3.1815907953976987,0.0,0.5,-0.20293835601852575
6.7340001,0.04512755398233027,3.1745380469721676,0.04512755398233027,3.1740870435217605,0.0,0.5,-0.21065624752654
6.735000100000001,0.05951902947369267,3.1842486667863583,0.05951902947369267,3.1815907953976987,0.0,0.5,-0.19201765736051699
6.7360001,0.06412940927380845,3.1836353703065505,0.06412940927380845,3.1815907953976987,0.0,0.5,-0.254509541626125
6.7370001,0.06102730585498191,3.1823556755535263,0.06102730585498191,3.1815907953976987,0.0,0.5,-0.2594659661961331
6.738000100000001,0.06265811429598829,3.1839241709998785,0.06265811429598829,3.1815907953976987,0.0,0.5,-0.2489266734545327
6.7390001,0.06278131489158678,3.184718365111154,0.06278131489158678,3.1815907953976987,0.0,0.5,-0.29604333400727106
6.7400001000000005,0.0617145678762857,3.184010976443081,0.0617145678762857,3.1815907953976987,0.0,0.5,-0.3057394137751069
6.741000100000001,0.06142074343439254,3.1864212359244615,0.06142074343439254,3.1890945472736365,0.0,0.5,-0.2811707443109031
6.7420001,0.06335178918892963,3.1931588797646246,0.06335178918892963,3.1965982991495743,0.0,0.5,-0.2786749349571545
6.743000100000001,0.06999138894845436,3.191569190150194,0.06999138894845436,3.1890945472736365,0.0,0.5,-0.29165078116917187
6.7440001,0.07806469939771164,3.190141243321813,0.07806469939771164,3.1890945472736365,0.0,0.5,-0.29576498237153204
6.7450001,0.07514471054358898,3.1933541163729444,0.07514471054358898,3.1965982991495743,0.0,0.5,-0.3102479511981124
6.746000100000001,0.07899370501642401,3.1882720159091527,0.07899370501642401,3.1890945472736365,0.0,0.5,-0.3515401542147012
6.7470001,0.08102089917441434,3.197507596618203,0.08102089917441434,3.1965982991495743,0.0,0.5,-0.3549409659121615
6.7480001000000005,0.08263684805389446,3.19080640637673,0.08263684805389446,3.1890945472736365,0.0,0.5,-0.3834451915414465
6.749000100000001,0.08458441035110535,3.194238239213332,0.08458441035110535,3.1965982991495743,0.0,0.5,-0.38210447068652825
6.7500001,0.08345886780511544,3.190064180384785,0.08345886780511544,3.1890945472736365,0.0,0.5,-0.4348006922655804
6.751000100000001,0.08632523648423476,3.182255945471128,0.08632523648423476,3.1815907953976987,0.0,0.5,-0.4076949174875975
6.7520001,0.08828125253116699,3.1829631449228426,0.08828125253116699,3.1815907953976987,0.0,0.5,-0.4342863131906298
6.7530001,0.08505186008766553,3.183016351744446,0.08505186008766553,3.1815907953976987,0.0,0.5,-0.43169212632260323
6.754000100000001,0.0855505435253691,3.1730335903083233,0.0855505435253691,3.1740870435217605,0.0,0.5,-0.4454081588579546
6.7550001,0.08595549807182179,3.166469489399603,0.08595549807182179,3.1665832916458228,0.0,0.5,-0.4377533708134665
6.7560001000000005,0.08836966719477411,3.157646158611162,0.08836966719477411,3.159079539769885,0.0,0.5,-0.46818808481002494
6.757000100000001,0.08987916883006922,3.1613336480328895,0.08987916883006922,3.159079539769885,0.0,0.5,-0.5123051816287088
6.7580001,0.08606335264599521,3.16501238890987,0.08606335264599521,3.1665832916458228,0.0,0.5,-0.5047813758063718
6.759000100000001,0.09106183190174207,3.1651166553698573,0.09106183190174207,3.1665832916458228,0.0,0.5,-0.5269198891091134
6.7600001,0.08988020583385521,3.163503374072709,0.08988020583385521,3.1665832916458228,0.0,0.5,-0.5257615033894016
6.7610001,0.08996594069105021,3.1679481017388076,0.08996594069105021,3.1665832916458228,0.0,0.5,-0.5608212975412701
6.762000100000001,0.09134924813995247,3.168138133142369,0.09134924813995247,3.1665832916458228,0.0,0.5,-0.6066355352132351
6.7630001,0.09075974883837198,3.161826497118824,0.09075974883837198,3.159079539769885,0.0,0.5,-0.6170454353217119
6.7640001000000005,0.09381750354989711,3.155971104203311,0.09381750354989711,3.159079539769885,0.0,0.5,-0.5648176660604954
6.765000100000001,0.10194139074442064,3.1524620020423875,0.10194139074442064,3.1515757878939468,0.0,0.5,-0.5411285391307642
6.7660001,0.09442219459103285,3.1509141892816026,0.09442219459103285,3.1515757878939468,0.0,0.5,-0.5789879496229874
6.767000100000001,0.09475205107479744,3.1480714273947874,0.09475205107479744,3.1515757878939468,0.0,0.5,-0.515996298312789
6.7680001,0.0919749224019944,3.141810241025026,0.0919749224019944,3.1440720360180086,0.0,0.5,-0.5446483817336338
6.7690001,0.09108580325318832,3.1409705164125694,0.09108580325318832,3.1440720360180086,0.0,0.5,-0.5749931757287523
6.770000100000001,0.09642946613365819,3.146150445040036,0.09642946613365819,3.1440720360180086,0.0,0.5,-0.5830382742608319
6.7710001,0.09109484826560445,3.150598305789427,0.09109484826560445,3.1515757878939468,0.0,0.5,-0.6460557079623191
6.7720001000000005,0.09302280195701385,3.1399275340558876,0.09302280195701385,3.136568284142071,0.0,0.5,-0.611260358813486
6.773000100000001,0.10113960685642541,3.139407462129335,0.10113960685642541,3.136568284142071,0.0,0.5,-0.5862520222901952
6.7740001,0.10158469009624363,3.1419345342753506,0.10158469009624363,3.1440720360180086,0.0,0.5,-0.5977044959636096
6.775000100000001,0.10229213242622152,3.150772074387845,0.10229213242622152,3.1515757878939468,0.0,0.5,-0.5583543298214592
6.7760001,0.10750810804425513,3.150404678777231,0.10750810804425513,3.1515757878939468,0.0,0.5,-0.5842903778379431
6.7770001,0.1055294948995362,3.1570472564504946,0.1055294948995362,3.159079539769885,0.0,0.5,-0.6396260918912161
6.778000100000001,0.10351610081385473,3.1556141168029157,0.10351610081385473,3.159079539769885,0.0,0.5,-0.6141684261624287
6.7790001,0.10038210886335618,3.155052140317449,0.10038210886335618,3.1515757878939468,0.0,0.5,-0.5981222572359947
6.7800001000000005,0.10339801763818496,3.15361955195834,0.10339801763818496,3.1515757878939468,0.0,0.5,-0.6074351530439056
6.781000100000001,0.10953077707134892,3.1525805014007102,0.10953077707134892,3.1515757878939468,0.0,0.5,-0.615831884615379
6.7820001,0.10691535207929813,3.1446730057569847,0.10691535207929813,3.1440720360180086,0.0,0.5,-0.6407214797481181
6.783000100000001,0.10342458100354684,3.141176454152229,0.10342458100354684,3.1440720360180086,0.0,0.5,-0.6331302025829673
6.7840001,0.09953050060680407,3.135608382425145,0.09953050060680407,3.136568284142071,0.0,0.5,-0.5996987562847118
6.7850001,0.09672248463625266,3.1363265321257745,0.09672248463625266,3.136568284142071,0.0,0.5,-0.6298359320830271
6.786000100000001,0.093558427747016,3.1313324691802835,0.093558427747016,3.129064532266133,0.0,0.5,-0.621099716202006
6.7870001,0.0997513831136733,3.1352346095408845,0.0997513831136733,3.136568284142071,0.0,0.5,-0.6365130590188757
6.7880001000000005,0.1002685613333435,3.1351246975762717,0.1002685613333435,3.136568284142071,0.0,0.5,-0.6421913987663289
6.7890001,0.09980819073130338,3.1392573418434004,0.09980819073130338,3.136568284142071,0.0,0.5,-0.6051115575125972
